logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene	regulation
-1.71883944661052	7.16972230002308	-9.3788224459743	1.05206541759874e-17	5.83331410340109e-17	29.0135258935521	KRT79	Down
-1.74765156318356	8.73651894533515	-12.3182743241193	1.18096463264396e-26	1.22451535715543e-25	49.5018472965738	AGTR1	Down
-1.74994150813417	6.60774240440607	-26.2091373939989	1.94381248423532e-68	4.51053867031525e-66	145.497926090961	MACROD2	Down
-1.80447380447668	9.45184217912785	-18.7095040549937	8.9802310849893e-47	3.82474483425663e-45	95.7114015292296	CHP2	Down
-1.82772112643056	10.1203798400993	-13.1512473592564	2.79669498702488e-29	3.56212482006677e-28	55.5248782543036	SERPINA12	Down
-1.85242678545499	6.86991371818904	-20.0445701201211	7.73252891198439e-51	4.33623037986502e-49	105.055152963946	STXBP6	Down
-1.85426391334793	8.21012021419832	-11.667145599683	1.27750456427952e-24	1.15547769460909e-23	44.8385838988121	PDK4	Down
-1.91108733303828	7.17828617082613	-18.5288182235084	3.23103813100236e-46	1.3124385872973e-44	94.4332847279308	HS3ST6	Down
-1.91508720822877	7.48417965640128	-18.9829107456151	1.30154325789829e-47	5.87820028869142e-46	97.6395118246799	TPPP	Down
-1.9716245389555	5.39315217073665	-10.5606486387831	3.2081427355482e-21	2.28147039214889e-20	37.0518625549523	HSD3B1	Down
-1.97359163353902	7.50942820689728	-11.44332542799	6.3181770052508e-24	5.43465519309771e-23	43.2477573790972	FAR2	Down
-1.98933230237806	7.95115462413721	-10.2594778801477	2.60244103041013e-20	1.7379450718465e-19	34.9717063082729	ACSBG1	Down
-2.01543278642099	9.14516028493617	-13.0693287878253	5.07825319386085e-29	6.35190678300265e-28	54.9304154688234	TSPAN8	Down
-2.01955100414431	7.34993857967527	-14.4426867252418	2.2368301617548e-33	3.80430727089351e-32	64.9298105507932	ZBTB16	Down
-2.02000953108176	9.79019710902602	-8.55073703243517	2.43920214945777e-15	1.14570993469645e-14	23.6172153167996	SCGB1D2	Down
-2.09074692322091	6.25370100370035	-13.5713270358306	1.30636976303317e-30	1.84814245102409e-29	58.5785395466943	SCGB2A1	Down
-2.10532967648447	6.34650421116359	-14.7244412813687	2.84867682726615e-34	5.10284718623328e-33	66.9851340485107	TMEM56	Down
-2.11010783512149	5.25071166377452	-14.5151669825818	1.31639238652269e-33	2.26945597772161e-32	65.4585446866412	MUC7	Down
-2.11321215336395	7.35975416700287	-19.9454193438483	1.53970415351647e-50	8.35579232558884e-49	104.367600481825	CLDN8	Down
-2.13983605443225	8.96645901393543	-19.7175079393677	7.52896659012871e-50	3.87741779391628e-48	102.783165805174	IL37	Down
-2.14989218101744	8.9645844587304	-10.3274201641086	1.62553783520368e-20	1.09974389467466e-19	35.4392676780747	FABP7	Down
-2.22935443439016	6.32840959142165	-16.8762001550821	4.48197054553327e-41	1.25495175274932e-39	82.614959325174	MSMB	Down
-2.3040418485322	6.77022114528863	-19.2812320718578	1.59526270855803e-48	7.66789608580224e-47	99.7349762676275	WDR72	Down
-2.32886618904526	11.0509225793355	-9.90728809250431	2.93574588337997e-19	1.81967571058258e-18	32.5651561227473	PIP	Down
-2.36369371571015	9.42154954268817	-20.8961268577574	2.18184158234964e-53	1.51886268498188e-51	110.915394519791	C5orf46	Down
-2.36577359190567	7.9177453405779	-22.6328451834228	1.78970541526676e-58	1.80652864617027e-56	122.605083616573	HSD11B1	Down
-2.39381089530375	6.80824161499104	-11.5412016954332	3.14310693541802e-24	2.75882794835735e-23	43.9425671652405	ELOVL3	Down
-2.42494939659988	7.22192717787861	-11.1275100140986	5.95639482234002e-23	4.80030733227147e-22	41.0156240556504	GAL	Down
-2.74627573147892	8.685228764526	-20.2776213671722	1.53848099779978e-51	9.16190394795927e-50	106.667005825778	CCL27	Down
-2.87915548415146	6.99800955213644	-11.5465192549312	3.02599856334559e-24	2.66066459045387e-23	43.9803545609214	PM20D1	Down
-2.99686892242342	9.91652308528895	-29.1270771948418	4.71075457998062e-76	1.98126486376351e-73	162.982280700081	KRT77	Down
-3.23328673529213	6.00831185913193	-25.7678911588074	3.02200548105357e-67	6.28950996407314e-65	142.760937528085	BTC	Down
-3.40546803674654	8.62984330820343	-14.0320672949708	4.50711907153002e-32	7.04800308412456e-31	61.9350728902731	THRSP	Down
-3.6089992778273	7.02849715525519	-21.3403567018883	1.05457122535981e-54	7.88506811020881e-53	113.939656070058	WIF1	Down
